category_enc,supplier_enc,days_to_expiry,current_stock,stock_status,sales_velocity_7d,wastage_count_90d,turnover_rate,unit_cost,stock_cover_days,expiring_soon,risk_score
2,7,219,559,2,0.0,15,1.44,495.24,999.0,0,0.5639169443559676
1,2,14,169,0,0.0,2,5.96,42.87,999.0,1,0.46879989849811465
4,0,84,538,2,0.0,2,3.47,412.91,999.0,0,0.3302422288741793
5,2,97,119,0,0.0,1,3.08,60.66,999.0,0,0.12803497999208563
5,6,288,211,0,0.0,7,4.56,530.98,999.0,0,0.3891242367017499
7,0,154,70,0,0.0,0,5.15,146.24,999.0,0,0.1357426988201556
1,1,260,490,2,7.26,0,0.67,438.86,67.46,0,0.2169231039409632
0,3,140,269,2,14.81,0,5.75,64.44,18.16,0,0.21732390479973432
7,6,177,59,0,20.66,14,2.08,427.95,2.86,0,0.33297271553351243
7,2,116,77,0,0.0,3,2.37,504.44,999.0,0,0.24545644244324843
1,1,334,56,0,7.89,0,5.72,460.62,7.1,0,0.038799733768747596
6,3,31,434,2,9.97,0,0.08,364.41,43.52,0,0.1804328242348317
6,6,352,251,2,0.0,7,1.31,287.5,999.0,0,0.4575133813260367
1,5,268,9,1,19.53,2,1.65,48.16,0.46,0,0.08450274330189889
3,2,111,305,2,0.0,12,2.03,330.02,999.0,0,0.608910414540606
4,3,320,175,0,6.09,0,5.04,305.87,28.76,0,0.0
5,2,352,382,2,13.76,8,2.14,599.38,27.76,0,0.37950836295924156
1,6,13,219,0,0.0,7,2.57,334.74,999.0,1,0.7030650783832596
7,3,203,576,2,0.0,4,5.72,328.5,999.0,0,0.36190498720833447
3,6,131,449,2,9.1,13,2.53,483.75,49.33,0,0.49207127907639225
7,4,51,402,2,0.0,4,0.23,152.23,999.0,0,0.44362234181070354
5,2,295,452,2,0.0,3,1.56,317.76,999.0,0,0.32658450655299814
1,1,384,275,2,0.0,11,2.64,335.55,999.0,0,0.6348080339833551
3,6,36,74,0,10.35,3,0.61,244.29,7.15,0,0.08525112954907077
3,6,39,91,0,0.0,12,4.49,32.84,999.0,0,0.42994170547279276
5,4,195,359,2,0.0,12,3.0,163.14,999.0,0,0.6107868615565236
4,3,256,462,2,2.24,0,1.19,528.83,206.47,0,0.19119902515950007
5,4,174,580,2,8.85,13,0.17,153.9,65.5,0,0.4639545036853791
1,1,308,423,2,0.0,4,2.98,106.9,999.0,0,0.38446557894528577
6,7,137,128,0,17.26,6,2.34,327.62,7.42,0,0.22620951637713654
0,5,348,461,2,0.0,8,0.18,435.36,999.0,0,0.5877800091414889
6,5,17,556,2,0.0,13,4.82,478.62,999.0,1,0.9327359043582585
0,3,141,540,2,15.71,6,5.23,577.5,34.37,0,0.399554240939079
0,0,354,430,2,4.32,10,4.28,354.31,99.58,0,0.535152747967682
1,4,93,363,2,6.38,13,3.46,190.34,56.92,0,0.5302368224423023
7,5,223,133,0,0.0,0,5.8,85.1,999.0,0,0.1860212280722425
1,7,105,277,2,7.65,10,3.51,155.86,36.21,0,0.5108989475228277
6,3,283,233,0,20.58,8,5.46,318.34,11.32,0,0.2843696020112323
1,0,28,92,0,11.12,3,0.75,433.02,8.27,1,0.3899563944370286
5,7,208,76,0,0.0,1,5.14,526.89,999.0,0,0.19538231916411486
4,4,47,295,2,0.0,10,4.28,468.84,999.0,0,0.6444610571829581
3,3,248,173,0,16.86,11,5.16,401.89,10.26,0,0.3588533961715219
1,3,25,141,0,10.36,12,1.64,284.68,13.6,1,0.6553170387199698
1,1,175,530,2,0.0,14,5.76,411.58,999.0,0,0.6126088700804675
4,1,370,2,1,0.0,3,5.93,89.17,999.0,0,0.2020836120841128
6,4,131,390,2,0.0,3,6.0,516.63,999.0,0,0.35493409287364835
7,5,156,176,0,18.29,15,1.28,444.37,9.62,0,0.38235413700686116
5,2,124,508,2,25.0,9,3.36,506.49,20.32,0,0.4853610813876185
7,0,29,480,2,0.0,4,2.04,120.1,999.0,1,0.7497705769194426
2,1,385,568,2,0.0,5,2.44,351.62,999.0,0,0.4602667120639112
6,6,211,19,1,3.71,11,5.46,509.28,5.12,0,0.3559176567132033
3,5,236,64,0,10.25,4,5.85,465.75,6.25,0,0.09813966157654694
0,3,350,483,2,0.0,14,0.28,162.66,999.0,0,0.641228098412061
0,6,366,445,2,0.0,5,0.22,484.32,999.0,0,0.5165567541912555
0,3,140,516,2,0.0,13,2.95,196.59,999.0,0,0.6028309692727613
6,2,316,419,2,8.69,9,4.04,176.03,48.21,0,0.4388376572087118
5,7,69,437,2,11.77,8,0.54,366.89,37.12,0,0.4036642214852425
1,7,301,277,2,12.46,0,5.15,487.75,22.23,0,0.13325971809685047
5,2,387,152,0,1.53,5,2.38,595.18,99.66,0,0.17709217076749884
3,2,381,398,2,16.58,11,1.03,557.31,24.0,0,0.5442936132341338
3,3,6,33,0,24.98,8,4.65,42.75,1.32,1,0.5517316746357981
5,1,222,527,2,0.0,8,2.79,451.89,999.0,0,0.5301715176005707
2,5,363,571,2,0.0,1,4.32,227.73,999.0,0,0.3625939941523143
3,6,371,417,2,0.0,6,0.82,272.0,999.0,0,0.4554112027357002
4,2,77,545,2,23.59,5,4.64,467.05,23.1,0,0.297705339311379
2,3,255,180,0,0.0,3,0.21,489.75,999.0,0,0.3036124778438031
0,0,279,598,2,0.0,8,5.61,39.74,999.0,0,0.5751676313690284
0,4,102,195,0,0.0,3,3.79,331.7,999.0,0,0.2832837357353912
3,4,188,408,2,0.0,4,2.16,302.38,999.0,0,0.4236910222404631
0,4,238,224,0,11.0,3,2.87,264.16,20.37,0,0.14504701207784626
0,6,152,378,2,21.1,9,1.81,502.56,17.91,0,0.41528953459488677
5,7,341,552,2,19.79,5,2.61,37.47,27.89,0,0.2947510347187118
2,7,102,438,2,13.06,6,1.58,577.7,33.54,0,0.36514076393131445
3,0,114,467,2,15.34,6,4.07,66.58,30.44,0,0.3466753338183676
3,2,49,522,2,9.35,11,4.79,472.04,55.81,0,0.5117122402950657
0,2,170,11,1,9.9,12,3.83,465.1,1.11,0,0.33839269099792746
7,3,153,506,2,0.0,9,4.97,354.66,999.0,0,0.5818270745532771
3,2,287,597,2,0.0,0,1.39,214.27,999.0,0,0.267250345480415
7,6,87,156,0,2.58,12,1.45,412.66,60.49,0,0.3253947665148063
6,3,306,263,2,15.38,0,1.21,346.47,17.1,0,0.14844621073115638
4,6,186,445,2,19.47,6,0.45,53.76,22.86,0,0.38299529678583755
0,0,77,93,0,0.0,14,5.64,240.5,999.0,0,0.435125174422366
2,5,377,399,2,16.42,6,4.32,499.56,24.3,0,0.32240142263210436
3,4,259,462,2,0.0,2,2.56,247.03,999.0,0,0.3896337932610854
1,0,309,10,1,7.56,12,4.32,441.81,1.32,0,0.37973478625032164
3,2,212,316,2,7.61,6,3.99,318.18,41.55,0,0.37568452521836815
4,1,248,441,2,0.0,6,2.97,552.71,999.0,0,0.4571162859040125
5,1,8,292,2,8.75,7,4.29,262.71,33.36,1,0.729363930083497
4,4,253,218,0,0.0,14,4.61,531.67,999.0,0,0.4993040353992517
5,2,257,586,2,0.75,12,2.62,552.67,781.48,0,0.46054508735518973
3,7,278,310,2,18.5,2,3.56,554.97,16.75,0,0.2387695054135831
3,7,141,251,2,20.38,1,3.64,253.9,12.31,0,0.1802693644931641
3,0,203,161,0,0.0,4,1.44,316.67,999.0,0,0.2864778114958922
6,4,202,169,0,0.0,9,4.65,154.67,999.0,0,0.4081362379149107
6,5,91,114,0,0.0,11,2.33,497.08,999.0,0,0.4505284679995835
1,0,267,559,2,1.13,9,2.52,188.63,496.81,0,0.46925998884501324
4,0,109,488,2,10.06,8,2.76,446.1,48.51,0,0.4359406699441603
1,6,42,190,0,4.44,1,5.91,157.89,42.84,0,0.07094634796632637
6,5,180,564,2,0.0,1,0.25,500.56,999.0,0,0.30653754729467475
3,3,111,381,2,3.28,12,0.01,492.66,116.32,0,0.5315703199323664
5,0,393,26,0,4.18,15,1.16,320.82,6.21,0,0.3027113622351153
0,1,95,301,2,20.27,3,5.78,73.73,14.85,0,0.25097389545345594
0,6,383,92,0,0.0,6,5.48,382.77,999.0,0,0.34888280407221073
0,5,173,123,0,0.0,13,3.19,67.26,999.0,0,0.4419719390227973
7,1,248,7,1,13.41,4,3.58,138.32,0.52,0,0.11755234147716781
5,0,252,103,0,0.0,4,5.78,147.6,999.0,0,0.29553365022584543
1,3,144,590,2,0.0,1,3.38,566.37,999.0,0,0.3546002789810616
4,0,341,53,0,0.0,15,5.24,62.36,999.0,0,0.5014699463288647
7,5,268,569,2,0.0,14,1.53,24.0,999.0,0,0.5979311833735258
1,2,213,134,0,0.0,1,5.97,363.31,999.0,0,0.201620055887638
1,6,163,502,2,0.0,3,0.71,270.34,999.0,0,0.43748436743124025
1,1,63,134,0,0.0,7,1.17,125.62,999.0,0,0.33686126785014553
7,2,31,439,2,0.0,3,4.74,493.28,999.0,0,0.3669012364745434
6,1,11,596,2,0.0,12,5.16,48.07,999.0,1,0.8645848709577115
0,5,84,91,0,0.0,6,4.76,23.41,999.0,0,0.27669389772857567
4,1,353,570,2,19.22,8,4.48,488.22,29.66,0,0.46678017715439307
1,7,53,262,2,0.0,8,2.55,208.9,999.0,0,0.5196587338739984
5,0,207,11,1,14.77,1,2.48,96.39,0.74,0,0.11535974585121887
4,5,204,442,2,0.0,11,3.43,43.56,999.0,0,0.5809469897821482
4,1,157,146,0,0.0,9,3.72,283.49,999.0,0,0.4611273639173623
7,6,92,323,2,21.2,14,2.44,246.51,15.24,0,0.4402690364820992
5,3,23,98,0,9.77,15,0.83,588.64,10.03,1,0.6247463596534043
7,4,345,384,2,22.25,0,0.81,473.74,17.26,0,0.20002561967543947
2,7,199,86,0,3.02,12,0.82,437.11,28.44,0,0.3449767684023948
0,3,158,534,2,3.19,13,2.9,46.66,167.56,0,0.47750008377693093
6,2,255,502,2,20.54,1,0.95,540.17,24.44,0,0.24267028028572718
7,2,106,88,0,0.0,10,0.89,124.0,999.0,0,0.418859300726506
2,5,381,399,2,0.0,10,4.47,323.04,999.0,0,0.6243161406894622
6,1,232,184,0,0.0,10,4.64,24.79,999.0,0,0.45319766364234026
3,5,102,89,0,0.0,8,2.23,259.95,999.0,0,0.36552645595009886
3,4,340,152,0,0.0,3,0.04,69.41,999.0,0,0.2420351777484659
4,4,382,231,0,18.14,2,1.69,37.96,12.74,0,0.1424016530557708
7,3,136,201,0,17.02,15,3.55,335.52,11.81,0,0.37270096439767253
4,0,388,152,0,0.0,13,5.58,105.42,999.0,0,0.4211275439414478
7,1,258,111,0,0.0,12,0.9,200.22,999.0,0,0.5106659758258185
5,7,266,445,2,20.27,11,3.02,281.96,21.95,0,0.4638688922908621
5,2,214,218,0,19.18,4,1.17,459.17,11.37,0,0.15727884860989302
2,5,160,302,2,0.0,10,1.22,87.72,999.0,0,0.6578843585842321
2,0,170,47,0,24.62,10,2.19,341.33,1.91,0,0.35327208327056875
7,2,4,268,2,11.03,13,2.28,239.74,24.29,1,0.7153112946739288
2,7,154,328,2,17.67,2,4.34,95.04,18.56,0,0.24909225231942955
5,3,37,220,0,17.92,11,3.63,79.58,12.28,0,0.38325627036398535
2,6,66,97,0,0.0,15,5.05,432.89,999.0,0,0.5028681314726468
4,4,113,3,1,0.0,0,4.83,67.34,999.0,0,0.18063705589129558
5,2,303,391,2,23.28,14,1.87,560.31,16.79,0,0.4556240252278395
7,1,63,371,2,0.0,8,4.71,561.05,999.0,0,0.5057553193171811
6,7,15,94,0,0.0,6,4.75,195.48,999.0,1,0.5773391375853371
7,5,379,555,2,17.53,2,4.4,323.63,31.67,0,0.18507843503761548
7,6,28,133,0,0.0,15,3.64,146.06,999.0,1,0.7224525928297316
3,2,252,295,2,0.0,6,1.29,112.9,999.0,0,0.44434600653866985
5,4,286,41,0,23.23,0,1.74,139.91,1.76,0,0.0
4,3,203,568,2,11.58,15,4.34,307.89,49.04,0,0.43076532226119274
0,3,207,394,2,10.28,12,0.08,409.88,38.33,0,0.5209084812135949
2,2,282,158,0,0.0,4,0.73,500.82,999.0,0,0.25448185971080706
6,2,247,568,2,19.75,4,2.56,430.82,28.75,0,0.2638592473852904
3,3,6,306,2,18.05,13,3.42,404.11,16.95,1,0.7144020797909504
6,6,338,406,2,0.81,11,5.93,74.81,500.28,0,0.4742861484757434
4,3,175,533,2,20.28,2,0.67,322.1,26.28,0,0.22412279365802432
6,5,51,157,0,0.0,3,0.17,245.5,999.0,0,0.2472232485906895
1,7,388,19,1,0.0,12,1.51,570.82,999.0,0,0.4013816965369851
6,5,297,358,2,23.14,8,1.0,381.15,15.47,0,0.42595687774462254
3,1,107,419,2,4.84,10,3.46,122.81,86.65,0,0.47796989154328345
6,7,244,499,2,0.0,11,4.73,266.58,999.0,0,0.5750342376531206
4,1,249,263,2,0.0,11,1.32,492.13,999.0,0,0.6166477424116314
4,2,222,503,2,0.0,6,3.65,27.53,999.0,0,0.5193693464607076
6,1,187,28,0,0.0,2,1.34,81.63,999.0,0,0.17095379006179257
0,4,145,187,0,18.73,8,3.0,110.64,9.98,0,0.2349502912117975
0,1,2,537,2,0.0,12,4.66,546.31,999.0,1,0.8600107143749463
7,0,160,584,2,23.89,15,1.35,403.66,24.44,0,0.4332113466096702
7,6,237,236,0,0.0,1,3.5,248.75,999.0,0,0.12740654194441153
2,3,235,185,0,0.0,5,0.34,315.17,999.0,0,0.3227221067308906
7,2,137,371,2,15.51,3,3.99,456.69,23.92,0,0.24968432852200736
7,3,81,500,2,0.0,3,4.09,198.79,999.0,0,0.40022917791832235
7,7,106,187,0,18.25,0,4.9,360.02,10.24,0,0.03095717251926515
6,6,387,64,0,0.87,15,1.2,221.13,73.28,0,0.3354202681657464
7,4,109,199,0,24.82,8,1.63,307.79,8.02,0,0.24618594686628475
3,2,251,405,2,20.99,11,3.57,488.92,19.29,0,0.5258195408557395
5,7,336,396,2,9.63,8,5.83,451.86,41.14,0,0.40786445685051376
3,4,227,258,2,0.0,4,1.52,469.3,999.0,0,0.3869605040335806
7,2,308,5,1,13.98,12,1.89,151.65,0.36,0,0.36484921627524336
5,0,122,451,2,20.12,8,3.32,566.27,22.42,0,0.45874226990446815
7,0,192,235,0,0.0,11,5.55,356.6,999.0,0,0.4323835623755594
1,3,209,388,2,0.0,8,4.87,36.92,999.0,0,0.5125693156051022
3,0,141,89,0,8.79,6,1.06,593.87,10.12,0,0.19290813950159938
0,5,53,46,0,0.0,13,2.17,153.67,999.0,0,0.4539555631148418
6,3,104,298,2,23.11,8,3.89,174.56,12.89,0,0.4840139636973778
6,6,382,38,0,0.0,15,1.18,474.6,999.0,0,0.4643197367857727
4,1,172,150,0,19.56,2,0.32,71.5,7.67,0,0.08267535639467874
7,6,23,494,2,0.0,10,0.69,193.44,999.0,1,0.9045334709992026
7,7,290,480,2,0.0,7,5.18,32.6,999.0,0,0.4644634066792599
4,3,165,457,2,21.56,8,4.23,294.37,21.2,0,0.4368050530049564
5,0,177,187,0,0.0,14,0.17,254.02,999.0,0,0.506384485082006
5,6,388,481,2,0.0,3,5.65,367.83,999.0,0,0.3546986484077986
6,1,112,583,2,0.0,15,2.77,231.07,999.0,0,0.6273529388799516
4,1,359,212,0,0.0,15,2.47,310.32,999.0,0,0.41107778698307224
0,7,297,67,0,18.96,11,0.71,37.38,3.53,0,0.3526925642738635
0,7,19,465,2,13.19,14,3.19,175.96,35.25,1,0.8262782277431586
0,3,131,529,2,21.04,14,1.28,559.22,25.15,0,0.46942758976811244
4,0,150,268,2,15.5,5,3.08,376.32,17.28,0,0.2926970655778206
7,3,340,399,2,20.09,7,4.44,67.97,19.86,0,0.39309374661225605
5,4,134,273,2,22.22,6,0.14,597.59,12.29,0,0.45285693528575655
0,7,321,380,2,10.89,4,2.54,382.5,34.89,0,0.24449020831960258
5,2,106,38,0,22.47,12,1.18,32.37,1.69,0,0.36204766466246924
2,3,184,409,2,0.0,7,0.18,366.4,999.0,0,0.5581358458134583
5,4,31,184,0,0.0,5,0.15,104.66,999.0,0,0.40078062301248807
5,3,48,571,2,24.41,0,0.13,94.25,23.39,0,0.1541283336996038
2,0,389,393,2,0.0,1,1.81,527.2,999.0,0,0.35581145896892397
0,3,29,354,2,7.43,14,1.31,319.4,47.63,1,0.7632158017961567
7,7,105,600,2,0.0,8,4.99,211.11,999.0,0,0.5675890935010469
3,1,192,86,0,13.39,4,5.16,128.92,6.42,0,0.15982638305754046
2,6,141,134,0,0.0,10,1.11,230.16,999.0,0,0.46758255374464797
6,1,173,346,2,0.0,1,5.62,91.88,999.0,0,0.31278662967198867
5,4,135,513,2,0.0,10,0.09,430.99,999.0,0,0.6217262311548452
4,1,366,333,2,0.0,8,1.73,432.87,999.0,0,0.4909285279846136
5,0,228,422,2,14.89,11,4.7,368.77,28.34,0,0.5259908021452337
3,5,171,520,2,0.0,4,3.98,279.05,999.0,0,0.45111570077812857
4,7,394,462,2,15.69,8,2.23,526.85,29.45,0,0.4103924763356494
1,2,112,526,2,11.18,7,2.9,292.56,47.03,0,0.3386244976076724
7,0,364,291,2,21.85,9,3.28,200.11,13.32,0,0.4805586757694587
6,7,136,108,0,0.0,6,4.07,217.73,999.0,0,0.3126128224661866
7,1,79,337,2,0.0,10,5.41,559.47,999.0,0,0.6431827882978944
6,7,135,21,1,0.0,4,5.47,591.72,999.0,0,0.2568982881434488
7,6,185,202,0,20.13,11,5.69,422.19,10.03,0,0.3142349916186675
1,7,327,50,0,1.4,11,2.02,159.58,35.79,0,0.3247748062192132
5,5,187,445,2,0.0,13,5.95,574.66,999.0,0,0.6296274276507106
3,5,337,495,2,17.48,13,3.05,345.08,28.31,0,0.5238783058042181
5,0,155,594,2,2.29,1,1.76,66.09,259.23,0,0.15265533134689047
5,7,287,328,2,0.0,14,3.5,149.38,999.0,0,0.6167185610983212
0,3,36,430,2,0.9,0,5.88,39.38,477.16,0,0.17461666565244371
3,1,48,110,0,0.0,5,0.26,255.42,999.0,0,0.26532799843798716
3,3,363,222,0,23.51,7,3.0,44.69,9.44,0,0.30315764659861233
3,7,266,173,0,0.0,6,3.17,184.33,999.0,0,0.3946954002229524
1,6,396,463,2,0.0,8,5.28,486.54,999.0,0,0.5746977884244044
3,4,263,94,0,0.0,12,2.61,298.83,999.0,0,0.4078679159831381
6,4,141,30,0,0.0,5,4.57,367.58,999.0,0,0.28209127373081305
3,7,305,335,2,12.96,14,4.95,195.36,25.85,0,0.503126070707868
2,4,199,539,2,0.0,9,5.59,169.2,999.0,0,0.6158536954014242
3,5,128,94,0,20.26,13,2.42,399.08,4.64,0,0.31351810450707374
4,0,79,387,2,0.0,12,1.61,573.99,999.0,0,0.5966321146999056
6,1,63,550,2,0.0,4,1.46,467.82,999.0,0,0.4336173479331494
2,4,197,573,2,0.0,1,1.36,140.52,999.0,0,0.32031644598275655
4,0,199,65,0,5.09,15,5.52,429.97,12.76,0,0.4087230427749394
5,7,257,250,0,1.29,10,1.97,243.32,194.33,0,0.40600995324256733
5,7,340,408,2,16.29,14,3.01,345.74,25.04,0,0.4302554759866998
5,5,35,134,0,22.91,13,1.57,168.16,5.85,0,0.36219852411505665
3,6,115,169,0,11.67,13,0.64,578.03,14.48,0,0.34684678198292507
4,4,91,43,0,0.0,2,5.88,315.86,999.0,0,0.18716921763127448
7,1,189,140,0,1.27,2,3.79,73.76,110.43,0,0.15052136134595986
5,0,175,418,2,0.0,7,1.34,529.89,999.0,0,0.5196796172137599
0,1,321,269,2,0.0,5,4.26,310.41,999.0,0,0.5014954085431635
6,6,364,209,0,4.65,1,4.68,94.74,44.91,0,0.026534628583163578
1,0,206,41,0,0.0,15,0.26,230.91,999.0,0,0.43485689448727805
1,4,179,470,2,22.5,13,2.17,367.19,20.88,0,0.4700502817457122
2,7,10,184,0,8.78,3,5.74,485.03,20.95,1,0.37186825488495534
3,0,160,6,1,15.69,11,0.74,43.29,0.38,0,0.30957663467751945
2,2,56,411,2,13.74,9,2.03,562.8,29.9,0,0.4967727300464227
1,4,229,244,0,0.0,1,1.7,67.96,999.0,0,0.13715107492518697
4,3,45,183,0,10.34,11,2.39,45.08,17.69,0,0.31659965115897026
6,1,212,364,2,0.0,13,4.58,165.32,999.0,0,0.5891035893545361
5,2,216,467,2,0.0,7,2.43,537.16,999.0,0,0.5436867681063202
2,7,371,321,2,0.0,11,5.42,510.37,999.0,0,0.6601005974577528
6,7,22,436,2,14.48,14,5.74,468.11,30.12,1,0.8265765501658595
1,1,197,464,2,0.0,5,5.83,231.69,999.0,0,0.485488895941636
3,3,9,379,2,6.82,10,5.81,525.11,55.6,1,0.7602324107267086
7,0,227,595,2,0.0,3,4.24,151.78,999.0,0,0.3437486788672891
2,6,350,271,2,10.31,10,4.44,352.65,26.29,0,0.4471221393830277
0,4,36,66,0,8.07,1,4.67,77.15,8.17,0,0.07481500657322189
3,4,201,373,2,0.0,13,1.22,158.11,999.0,0,0.587885104848737
5,4,100,476,2,0.0,0,3.47,333.35,999.0,0,0.26381700258211915
6,4,120,461,2,0.0,4,0.58,288.2,999.0,0,0.4744004129714467
4,7,32,113,0,20.47,5,3.31,414.38,5.52,0,0.2265991794085277
3,7,48,459,2,16.05,12,3.18,283.33,28.6,0,0.5026156149307934
5,0,182,96,0,0.0,7,0.18,426.84,999.0,0,0.44439742129766163
5,5,302,85,0,0.0,7,4.3,62.71,999.0,0,0.3646629611956021
6,4,330,511,2,0.7,9,0.26,223.22,731.83,0,0.5337265666395599
4,5,77,342,2,14.27,14,0.13,308.53,23.96,0,0.5777106159888885
6,5,4,590,2,0.0,0,2.81,530.83,999.0,1,0.5484405500519681
2,2,231,113,0,0.0,13,0.16,94.63,999.0,0,0.5356219973951765
6,1,63,574,2,0.0,3,0.16,371.69,999.0,0,0.47238141525527433
3,6,2,69,0,0.0,2,3.92,48.4,999.0,1,0.5186828772392612
2,7,354,415,2,0.0,11,5.57,485.31,999.0,0,0.6300374108764364
7,7,252,507,2,0.0,8,4.03,289.2,999.0,0,0.5697192780247604
2,1,54,576,2,8.4,9,2.6,579.2,68.6,0,0.4519517771026019
5,5,200,576,2,0.0,4,0.22,521.89,999.0,0,0.497328930499642
1,3,189,410,2,6.0,9,4.38,473.81,68.29,0,0.471177372969426
5,0,25,507,2,8.92,14,4.48,529.98,56.82,1,0.7966975315138172
6,7,97,371,2,0.0,3,2.94,308.05,999.0,0,0.38715104268426415
4,7,231,244,0,9.35,9,1.3,156.41,26.11,0,0.304395430509219
7,1,91,359,2,0.0,2,3.67,55.72,999.0,0,0.33959593757277023
4,6,328,591,2,3.08,15,0.67,71.65,192.06,0,0.49356282157376685
3,3,190,244,0,0.0,2,1.47,341.97,999.0,0,0.22081736548252362
0,5,329,402,2,13.26,11,1.39,211.07,30.32,0,0.46977793858462813
6,2,28,139,0,14.96,15,1.52,312.42,9.29,1,0.5836483653065233
2,6,303,201,0,7.26,3,2.71,350.94,27.69,0,0.08582427996454556
2,2,297,226,0,2.07,13,2.01,560.97,109.31,0,0.38518589488651905
4,7,192,56,0,7.91,15,4.35,472.97,7.08,0,0.3575052697171666
7,4,105,75,0,22.87,6,1.81,205.17,3.28,0,0.20396906022516048
1,1,354,338,2,0.0,4,5.4,286.47,999.0,0,0.36401965989372215
4,0,376,192,0,9.51,14,3.86,595.25,20.18,0,0.3123743965167347
4,3,103,590,2,2.51,14,5.86,487.82,235.01,0,0.49445285437889996
5,0,205,586,2,0.0,8,1.6,81.57,999.0,0,0.5803019259424692
1,0,154,149,0,21.45,8,3.73,222.31,6.95,0,0.32697922437000543
2,1,1,109,0,0.0,13,3.67,564.08,999.0,1,0.7469801462712505
3,2,391,600,2,6.14,10,1.26,197.88,97.79,0,0.4903356586883118
1,1,46,332,2,0.0,6,1.8,234.27,999.0,0,0.4283852754023901
1,6,147,165,0,9.61,10,5.45,184.62,17.17,0,0.4086971269512174
0,2,64,236,0,8.54,12,3.74,423.54,27.63,0,0.30729032277787743
3,4,3,501,2,0.0,14,1.48,191.16,999.0,1,0.8631433803304325
6,0,320,348,2,20.83,15,4.11,438.03,16.71,0,0.43607636340003064
0,3,293,538,2,0.0,1,2.65,597.22,999.0,0,0.30489644549044
6,3,173,136,0,0.0,5,0.0,118.87,999.0,0,0.3048186062048499
1,7,174,408,2,0.0,10,2.62,405.39,999.0,0,0.5603072826821639
5,4,63,196,0,0.0,13,2.35,443.88,999.0,0,0.4114799643818841
5,1,169,441,2,17.42,3,2.64,375.32,25.32,0,0.2860379282592628
7,2,290,60,0,0.0,9,3.56,118.71,999.0,0,0.45573279123148
1,1,334,289,2,4.0,3,1.74,184.86,72.24,0,0.2961295579231597
3,5,356,406,2,0.0,3,1.71,117.68,999.0,0,0.3645736919824805
0,1,84,31,0,2.7,1,0.91,379.18,11.47,0,0.06621541799007641
4,4,224,515,2,12.84,12,2.18,192.43,40.12,0,0.43889234247001857
2,7,96,127,0,6.18,14,5.32,209.63,20.54,0,0.36280051793305246
1,6,160,279,2,0.0,10,1.15,106.73,999.0,0,0.5636414875624297
0,1,51,195,0,1.54,4,1.31,228.4,126.55,0,0.21745856053634488
2,3,149,187,0,0.0,4,0.89,441.39,999.0,0,0.31076077970116145
4,6,90,402,2,0.0,7,5.99,111.7,999.0,0,0.5733989260251262
5,3,388,259,2,3.97,14,4.8,491.85,65.19,0,0.48689042692023377
0,4,396,137,0,0.0,15,3.84,547.76,999.0,0,0.44119274917989515
6,7,155,53,0,24.28,15,5.18,63.52,2.18,0,0.34385855822290956
5,2,150,53,0,0.0,1,5.29,234.82,999.0,0,0.11076510860205
7,2,146,473,2,0.0,11,1.66,270.71,999.0,0,0.5847207619714999
1,6,382,544,2,0.0,5,2.91,509.52,999.0,0,0.4802946886932118
3,5,359,189,0,0.0,5,4.77,316.55,999.0,0,0.27288692019090266
6,3,344,170,0,19.43,13,3.1,297.3,8.75,0,0.4080558667221013
0,4,93,237,0,8.81,7,0.47,376.23,26.91,0,0.2590883098274629
3,1,42,436,2,0.0,2,3.9,204.87,999.0,0,0.3314953720335146
7,0,178,7,1,0.0,15,2.88,23.56,999.0,0,0.45703077753029336
4,4,338,591,2,15.24,6,4.69,284.52,38.79,0,0.3625482528354066
6,2,394,72,0,0.0,10,5.47,227.87,999.0,0,0.46330649147731867
4,4,379,367,2,0.0,5,5.4,357.97,999.0,0,0.430397631616135
3,3,363,35,0,0.0,11,1.76,357.46,999.0,0,0.41498029380391277
5,1,383,101,0,0.65,15,1.85,82.21,155.93,0,0.3176471018588486
6,3,206,364,2,0.0,10,4.4,166.05,999.0,0,0.6089483570194403
7,2,73,242,0,6.52,15,5.06,476.37,37.11,0,0.34593462306413814
0,3,348,176,0,0.0,4,3.1,275.98,999.0,0,0.324421158426212
3,5,158,453,2,18.54,4,5.73,89.6,24.43,0,0.3463789531837983
7,5,298,433,2,6.1,6,0.42,197.37,70.93,0,0.4260722660231105
3,3,54,16,1,24.91,5,5.84,51.23,0.64,0,0.18183817094445523
5,4,345,26,0,0.0,0,1.46,262.14,999.0,0,0.13565699781641516
5,1,347,38,0,0.0,2,3.0,196.64,999.0,0,0.21877063052609005
0,1,230,46,0,3.37,13,0.38,387.96,13.66,0,0.37142637194729006
7,3,95,65,0,7.04,0,1.26,94.45,9.23,0,0.0
3,4,341,507,2,0.0,9,1.83,80.59,999.0,0,0.5673630156170338
1,0,11,301,2,0.0,2,0.07,189.53,999.0,1,0.6350364605760095
3,5,188,341,2,24.0,9,0.8,438.04,14.21,0,0.4972227904925835
2,2,348,237,0,14.92,13,4.53,597.41,15.88,0,0.3457103459213467
1,7,194,78,0,17.77,14,2.95,296.15,4.39,0,0.34255452744766296
5,1,112,512,2,0.0,4,4.74,371.75,999.0,0,0.3680829489824454
3,7,330,164,0,1.04,7,0.23,229.52,157.24,0,0.3151110771028023
